"TRAN_ID","FUND","TRAN_TYPE","INVST_TYP","ASSET","QTY","PRICE","SENDER_ID","CCY","TRADE_DATE","SETTLE_DATE","TRAN_CODE","LOC","MSG_TYP","INVEST_MANAGER","PROCESS_GROUP"
"FTTB4800AB","HGG1","Security","41","DUMMY","258","129.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D0079A","HGG1","Security","41","DUMMY","259","130","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB4800D4","HGG1","Security","41","DUMMY","260","130.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D0092B","HGG1","Security","41","DUMMY","261","131","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB4800FD","HGG1","Security","41","DUMMY","262","131.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D00AC2","HGG1","Security","41","DUMMY","263","132","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB48012B","HGG1","Security","41","DUMMY","264","132.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D00C4A","HGG1","Security","41","DUMMY","265","133","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMJ4C148","MTX1","3P FX","41","DUMMY","266","133.5","FAXSENDER","USD","2018-09-26","2018-09-26","3PRTYFX","FED","MT304","BLACKROCK","IMPTCLGTPMTEX"
"FTT0D00D29","HGG1","Security","41","DUMMY","267","134","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D00E3C","HGG1","Security","41","DUMMY","268","134.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D00DE1","HGG1","Security","41","DUMMY","269","135","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D00F7F","HGG1","Security","41","DUMMY","270","135.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D01087","HGG1","Security","41","DUMMY","271","136","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D01116","HGG1","Security","41","DUMMY","272","136.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D0121C","HGG1","Security","41","DUMMY","273","137","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D0129F","HGG1","Security","41","DUMMY","274","137.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D0134A","HGG1","Security","41","DUMMY","275","138","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D01436","HGG1","Security","41","DUMMY","276","138.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT6008JMJ59S8K","MTX1","Security","41","DUMMY","277","139","FAXSENDER","USD","2018-09-26","2018-09-26","BUY","DTC","MT541","BLACKROCK","IMPFAX1"
"FTT0D0153E","HGG1","Security","41","DUMMY","278","139.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D01620","HGG1","Security","41","DUMMY","279","140","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB480234","HGG1","Security","41","DUMMY","280","140.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB480263","HGG1","Security","41","DUMMY","281","141","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT6008JMJ5DGOO","MTX1","Security","41","DUMMY","282","141.5","FAXSENDER","USD","2018-09-26","2018-09-26","BUY","DTC","MT541","BLACKROCK","IMPFAX1"
"FT6008JMJ5FXXT","MTX1","Security","41","DUMMY","283","142","FAXSENDER","USD","2018-09-26","2018-09-26","SELL","DTC","MT543","BLACKROCK","IMPFAX1"
"FT6008JMJ5I03Q","MTX1","Cash","41","DUMMY","284","142.5","FAXSENDER","USD","2018-09-26","2018-09-26","CASHPAY","FED","MT210","BLACKROCK","IMPFAX1"
"FTT0D01863","HGG1","Security","41","DUMMY","285","143","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D02DE5","HGG1","3P FX","41","DUMMY","286","143.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB4804AE","TP16","Security","41","DUMMY","287","144","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D02F1F","TP16","Security","41","DUMMY","288","144.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT6008JMJ694US","MTX1","Security","41","DUMMY","289","145","FAXSENDER","USD","2018-09-26","2018-09-26","BUY","DTC","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"0D030AF","HGG1","Security","41","DUMMY","290","145.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D03166","HGG1","Security","41","DUMMY","291","146","FAXSENDER","USD","2018-04-18","2018-04-18","SELL","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB48050B","HGG1","Security","41","DUMMY","292","146.5","FAXSENDER","USD","2018-04-18","2018-04-18","SELL","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D032AD","HGG1","Security","41","DUMMY","293","147","FAXSENDER","USD","2018-04-18","2018-04-18","SELL","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D03365","HGG1","Security","41","DUMMY","294","147.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D03414","HGG1","Security","41","DUMMY","295","148","FAXSENDER","USD","2018-04-18","2018-04-18","SELL","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D0350A","HGG1","Security","41","DUMMY","296","148.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D035B8","HGG1","Security","41","DUMMY","297","149","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB480583","HGG1","Security","41","DUMMY","298","149.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D03751","HGG1","Security","41","DUMMY","299","150","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D037A7","HGG1","Security","41","DUMMY","300","150.5","FAXSENDER","USD","2018-04-18","2018-04-18","SELL","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D03805","HGG1","Security","41","DUMMY","301","151","FAXSENDER","USD","2018-04-18","2018-04-18","SELL","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"0D03862","HGG1","Security","41","DUMMY","302","151.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D038CC","HGG1","Security","41","DUMMY","303","152","FAXSENDER","USD","2018-04-18","2018-04-18","SELL","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D0392A","HGG1","Security","41","DUMMY","304","152.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D03ADA","HGG1","Security","41","DUMMY","305","153","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D03C49","HGG1","Security","41","DUMMY","306","153.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0D03D88","HGG1","Security","41","DUMMY","307","154","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB48063E","HGG1","Security","41","DUMMY","308","154.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB47E4E5","HGG1","Security","41","DUMMY","309","155","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEF1DF","HGG1","Security","41","DUMMY","310","155.5","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"B47E517","HGG1","Security","41","DUMMY","311","156","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEF380","HGG1","Security","41","DUMMY","312","156.5","FAXSENDER","USD","2018-04-18","2018-04-18","SELL","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5620JMJ7WVNW","TSM1","Derivative","41","DUMMY","313","157","FAXSENDER","USD","2018-09-26","2018-09-26","FUTTRADE","FED","UNKNOWN","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT81562E4","HGG1","Security","41","DUMMY","314","157.5","FAXSENDER","USD","2018-04-18","2018-04-18","SELL","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEF074","HGG1","Security","41","DUMMY","315","158","FAXSENDER","USD","2018-05-28","2018-05-28","FREESELL","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMJ8Q0Y4","TSM3","Security","41","DUMMY","316","158.5","FAXSENDER","USD","2018-09-27","2018-09-27","BUY","DTC","MT541","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8156ABE","TP16","Security","41","DUMMY","317","159","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEF12B","TP16","Security","41","DUMMY","318","159.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEF138","TP16","Security","41","DUMMY","319","160","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8156CB7","TP16","Security","41","DUMMY","320","160.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8156D68","TP16","Security","41","DUMMY","321","161","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEF162","TP16","Security","41","DUMMY","322","161.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8156EA8","TP16","Security","41","DUMMY","323","162","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEF18E","TP16","Security","41","DUMMY","324","162.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8156FE6","TP16","Security","41","DUMMY","325","163","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8157093","TP16","Security","41","DUMMY","326","163.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMJ98CCW","TSM1","Derivative","41","DUMMY","327","164","FAXSENDER","USD","2018-09-26","2018-09-26","FUTTRADE","FED","UNKNOWN","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMJ9G0CZ","TSM2","Derivative","41","DUMMY","328","164.5","FAXSENDER","USD","2018-09-26","2018-09-26","SWAPTRADE","FED","UNKNOWN","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5813JMJ9E4P5","TSM3","Derivative","41","DUMMY","329","165","FAXSENDER","USD","2018-09-26","2018-09-26","OPTTRADE","FED","UNKNOWN","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEF1BA","TP16","Security","41","DUMMY","330","165.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8157176","TP16","Security","41","DUMMY","331","166","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8157294","TP16","Security","41","DUMMY","332","166.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT81572EB","TP16","Security","41","DUMMY","333","167","FAXSENDER","USD","2018-04-18","2018-04-18","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8157349","TP16","Security","41","DUMMY","334","167.5","FAXSENDER","USD","2018-04-18","2018-04-18","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT81573BA","TP16","Security","41","DUMMY","335","168","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT81574D9","TP16","Security","41","DUMMY","336","168.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8157562","TP16","Security","41","DUMMY","337","169","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEF4B3","TP16","3P FX","41","DUMMY","338","169.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB47E568","TP16","Security","41","DUMMY","339","170","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEF69B","TP16","3P FX","41","DUMMY","340","170.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT81590A9","TP16","Security","41","DUMMY","341","171","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8159159","TP16","Security","41","DUMMY","342","171.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT81591E0","TP16","Security","41","DUMMY","343","172","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8159297","TP16","Security","41","DUMMY","344","172.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT81593CA","TP16","Security","41","DUMMY","345","173","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEF559","TP16","Security","41","DUMMY","346","173.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8159614","TP16","Security","41","DUMMY","347","174","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8159673","TP16","Security","41","DUMMY","348","174.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT81597BA","TP16","Security","41","DUMMY","349","175","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8159872","TP16","Security","41","DUMMY","350","175.5","FAXSENDER","USD","2018-04-18","2018-04-18","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815992A","TP16","Security","41","DUMMY","351","176","FAXSENDER","USD","2018-04-18","2018-04-18","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT81599BB","TP16","Security","41","DUMMY","352","176.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8159A7E","TP16","Security","41","DUMMY","353","177","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT8159B93","TP16","Security","41","DUMMY","354","177.5","FAXSENDER","USD","2018-04-18","2018-04-18","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5620JMJBVZ8B","TSM1","Derivative","41","DUMMY","355","178","FAXSENDER","USD","2018-09-26","2018-09-26","FUTTRADE","FED","UNKNOWN","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5620JMJBX8QY","TSM1","Derivative","41","DUMMY","356","178.5","FAXSENDER","USD","2018-09-26","2018-09-26","SWAPTRADE","FED","UNKNOWN","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FT5620JMJBT5EO","TSM1","Derivative","41","DUMMY","357","179","FAXSENDER","USD","2018-09-26","2018-09-26","OPTTRADE","FED","UNKNOWN","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTTB47E597","TP16","Security","41","DUMMY","358","179.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEF8E4","TP16","Security","41","DUMMY","359","180","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815B03F","TP16","Security","41","DUMMY","360","180.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815B166","TP16","Security","41","DUMMY","361","181","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815B24E","TP16","Security","41","DUMMY","362","181.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEF871","TP16","Security","41","DUMMY","363","182","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815B4FB","TP16","Security","41","DUMMY","364","182.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815B5AA","TP16","Security","41","DUMMY","365","183","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815B6E6","TP16","Security","41","DUMMY","366","183.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSHARES","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815B806","TP16","Security","41","DUMMY","367","184","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815B88E","TP16","Security","41","DUMMY","368","184.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815B946","TP16","Security","41","DUMMY","369","185","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEF907","TP16","Security","41","DUMMY","370","185.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815BA7E","TP16","Security","41","DUMMY","371","186","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815BAD9","TP16","Security","41","DUMMY","372","186.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEF937","TP16","Security","41","DUMMY","373","187","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815BC6D","TP16","Security","41","DUMMY","374","187.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815BD25","TP16","Security","41","DUMMY","375","188","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815BDAA","TP16","Security","41","DUMMY","376","188.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815BE5A","TP16","Security","41","DUMMY","377","189","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815BEB5","TP16","Security","41","DUMMY","378","189.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815BFD3","TP16","Security","41","DUMMY","379","190","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815C002","TP16","Security","41","DUMMY","380","190.5","FAXSENDER","USD","2018-04-18","2018-04-18","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815C05F","TP16","Security","41","DUMMY","381","191","FAXSENDER","USD","2018-04-18","2018-04-18","COLLSEGSHR","DTC","MT540","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEF9B7","TP16","Security","41","DUMMY","382","191.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815C1E8","TP16","Security","41","DUMMY","383","192","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT815C298","TP16","Security","41","DUMMY","384","192.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEFB9A","TP16","3P FX","41","DUMMY","385","193","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
"FTT0CEFCD6","TP16","Security","41","DUMMY","386","193.5","FAXSENDER","USD","2018-05-28","2018-05-28","COLLSEGSHR","DTC","MT542","AMERICAN CAPITAL","IMP ATIVO CAPITAL MANAGEMENT"
